,SalePrice,YearBuilt,YrSold,MonthSold,Size(sqf),Floor,N_Parkinglot(Ground),N_Parkinglot(Basement),TimeToBusStop,TimeToSubway,N_APT,N_manager,N_elevators,N_FacilitiesNearBy(PublicOffice),N_FacilitiesNearBy(Hospital),N_FacilitiesNearBy(Dpartmentstore),N_FacilitiesNearBy(Mall),N_FacilitiesNearBy(ETC),N_FacilitiesNearBy(Park),N_SchoolNearBy(Elementary),N_SchoolNearBy(Middle),N_SchoolNearBy(High),N_SchoolNearBy(University),N_FacilitiesInApt,N_FacilitiesNearBy(Total),N_SchoolNearBy(Total),c_corridor,c_mixed,c_terraced,c_central_heating,c_individual_heating,c_management_in_trust,c_self_management,c_Bangoge,c_Banwoldang,c_Chil-sung-market,c_Daegu,c_Kyungbuk_uni_hospital,c_Myung-duk,c_Sin-nam,c_no_subway_nearby
3207,238053,2008,2013,10,829,17,197.0,475.0,1,4,6.0,6.0,14.0,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3208,168141,1986,2013,10,914,5,713.0,0.0,2,2,7.0,8.0,27.0,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
3209,322814,2007,2013,10,1643,23,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3210,203539,2006,2013,10,857,7,123.0,181.0,1,4,3.0,3.0,11.0,3.0,1,1.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,4,8.0,11.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
3211,351247,2007,2013,10,1928,5,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3212,203539,2006,2013,10,903,10,123.0,181.0,1,4,3.0,3.0,11.0,3.0,1,1.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,4,8.0,11.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
3213,271681,2007,2013,10,868,18,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3214,206194,2006,2013,10,903,7,123.0,181.0,1,4,3.0,3.0,11.0,3.0,1,1.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,4,8.0,11.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
3215,278761,2007,2013,10,868,16,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3216,263716,2007,2013,10,868,24,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3217,320469,2007,2013,10,1643,22,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3218,322566,2007,2013,10,1643,24,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3219,225663,2009,2013,11,910,5,25.0,203.0,2,0,1.0,2.0,5.0,2.0,1,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,5,6.0,5.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
3220,262831,2013,2013,11,910,2,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3221,283185,2007,2013,11,1444,8,7.0,605.0,2,4,2.0,5.0,5.0,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
3222,83185,1986,2013,11,547,2,100.0,18.0,2,3,1.0,1.0,2.0,5.0,1,2.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,3,11.0,13.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3223,332743,2006,2013,11,1743,7,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3224,279646,2006,2013,11,1149,13,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3225,281415,2006,2013,11,1149,19,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3226,287610,2006,2013,11,1149,28,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3227,300000,2006,2013,11,1437,25,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3228,274336,2005,2013,11,1184,15,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
3229,143362,1993,2013,11,644,12,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
3230,99115,1992,2013,11,576,12,200.0,0.0,1,2,3.0,5.0,10.0,7.0,1,1.0,1.0,5.0,1.0,4.0,3.0,5.0,5.0,3,16.0,17.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
3231,250442,2008,2013,11,914,15,197.0,475.0,1,4,6.0,6.0,14.0,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3232,116814,1992,2013,11,576,11,200.0,0.0,1,2,3.0,5.0,10.0,7.0,1,1.0,1.0,5.0,1.0,4.0,3.0,5.0,5.0,3,16.0,17.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
3233,153097,2005,2013,11,572,1,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
3234,228761,2007,2013,11,1103,26,554.0,524.0,2,4,3.0,5.0,10.0,2.0,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4,9.0,8.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
3235,151327,2005,2013,11,572,2,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
3236,230088,2008,2013,11,829,7,197.0,475.0,1,4,6.0,6.0,14.0,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3237,250442,2008,2013,11,914,15,197.0,475.0,1,4,6.0,6.0,14.0,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3238,293238,2007,2013,11,1643,4,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3239,220353,2006,2013,11,903,9,123.0,181.0,1,4,3.0,3.0,11.0,3.0,1,1.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,4,8.0,11.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
3240,280530,2007,2013,11,868,18,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3241,206194,2006,2013,11,903,3,123.0,181.0,1,4,3.0,3.0,11.0,3.0,1,1.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,4,8.0,11.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
3242,169026,1986,2013,11,914,12,713.0,0.0,2,2,7.0,8.0,27.0,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
3243,230088,2006,2013,11,903,8,123.0,181.0,1,4,3.0,3.0,11.0,3.0,1,1.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,4,8.0,11.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
3244,285433,2007,2013,11,1643,3,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3245,207964,1986,2013,11,1131,10,713.0,0.0,2,2,7.0,8.0,27.0,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
3246,139823,1978,2013,11,903,2,87.0,0.0,2,4,2.0,1.0,4.0,3.0,2,1.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3,7.0,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3247,228318,2007,2013,11,868,2,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3248,207079,2006,2013,11,903,3,123.0,181.0,1,4,3.0,3.0,11.0,3.0,1,1.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,4,8.0,11.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
3249,353982,2007,2013,11,1643,2,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3250,137610,1978,2013,11,903,1,87.0,0.0,2,4,2.0,1.0,4.0,3.0,2,1.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3,7.0,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3251,230088,2009,2013,12,910,8,25.0,203.0,2,0,1.0,2.0,5.0,2.0,1,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,5,6.0,5.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
3252,300884,2013,2013,12,910,19,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3253,265486,2013,2013,12,907,24,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3254,230088,2006,2013,12,910,20,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3255,319469,2007,2013,12,1483,24,7.0,605.0,2,4,2.0,5.0,5.0,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
3256,353982,2007,2013,12,1690,19,7.0,605.0,2,4,2.0,5.0,5.0,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
3257,294690,2007,2013,12,1334,5,7.0,605.0,2,4,2.0,5.0,5.0,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
3258,156637,1986,2013,12,910,15,100.0,18.0,2,3,1.0,1.0,2.0,5.0,1,2.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,3,11.0,13.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3259,307964,2006,2013,12,1437,19,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3260,380530,2006,2013,12,2056,25,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3261,284955,2006,2013,12,1149,10,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3262,181415,1992,2013,12,1448,2,142.0,79.0,1,1,3.0,4.0,8.0,5.0,1,1.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,3,9.0,14.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
3263,265486,2007,2013,12,1419,4,554.0,524.0,2,4,3.0,5.0,10.0,2.0,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4,9.0,8.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
3264,242477,1993,2013,12,1451,14,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
3265,194690,1993,2013,12,914,3,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
3266,256637,2008,2013,12,914,11,197.0,475.0,1,4,6.0,6.0,14.0,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3267,232743,2005,2013,12,914,21,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
3268,238938,2008,2013,12,914,17,197.0,475.0,1,4,6.0,6.0,14.0,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3269,234513,2007,2013,12,1103,6,554.0,524.0,2,4,3.0,5.0,10.0,2.0,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4,9.0,8.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
3270,157964,1993,2013,12,644,18,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
3271,149557,1993,2013,12,644,13,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
3272,205309,2005,2013,12,743,17,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
3273,169469,2005,2013,12,572,10,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
3274,218584,1993,2013,12,1451,25,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
3275,146017,1993,2013,12,644,20,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
3276,292035,2008,2013,12,1167,5,197.0,475.0,1,4,6.0,6.0,14.0,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3277,197345,2005,2013,12,743,15,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
3278,250442,2007,2013,12,1103,18,554.0,524.0,2,4,3.0,5.0,10.0,2.0,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4,9.0,8.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
3279,278761,2007,2013,12,1394,16,554.0,524.0,2,4,3.0,5.0,10.0,2.0,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4,9.0,8.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
3280,235840,2008,2013,12,829,6,197.0,475.0,1,4,6.0,6.0,14.0,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3281,154867,2005,2013,12,572,2,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
3282,158407,1992,2013,12,914,19,142.0,79.0,1,1,3.0,4.0,8.0,5.0,1,1.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,3,9.0,14.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
3283,203539,2005,2013,12,743,19,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
3284,219469,1986,2013,12,1131,6,713.0,0.0,2,2,7.0,8.0,27.0,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
3285,214159,1986,2013,12,1313,11,713.0,0.0,2,2,7.0,8.0,27.0,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
3286,299026,2007,2013,12,1643,7,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3287,256637,2007,2013,12,868,7,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3288,334070,2007,2013,12,1387,21,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3289,334070,2007,2013,12,1643,4,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3290,181415,2006,2013,12,903,2,123.0,181.0,1,4,3.0,3.0,11.0,3.0,1,1.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,4,8.0,11.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
3291,234513,1986,2013,12,1377,11,713.0,0.0,2,2,7.0,8.0,27.0,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
3292,238938,1986,2013,12,1377,4,713.0,0.0,2,2,7.0,8.0,27.0,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
3293,278761,2007,2013,12,868,26,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3294,176991,2006,2013,12,903,1,123.0,181.0,1,4,3.0,3.0,11.0,3.0,1,1.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,4,8.0,11.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
3295,209734,2006,2013,12,903,11,123.0,181.0,1,4,3.0,3.0,11.0,3.0,1,1.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,4,8.0,11.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
3296,225663,1986,2013,12,1313,4,713.0,0.0,2,2,7.0,8.0,27.0,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
3297,448672,2007,2013,12,1643,43,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3298,256637,2007,2013,12,868,6,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3299,228318,2009,2014,1,910,4,25.0,203.0,2,0,1.0,2.0,5.0,2.0,1,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,5,6.0,5.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
3300,283185,2013,2014,1,910,11,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3301,203539,2006,2014,1,636,19,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3302,287610,2006,2014,1,1149,9,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3303,331858,2006,2014,1,2056,3,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3304,294690,2006,2014,1,1149,13,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3305,323893,2006,2014,1,1412,18,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3306,295575,2006,2014,1,1412,3,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3307,291150,2006,2014,1,1149,26,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3308,320353,2006,2014,1,1437,30,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3309,261061,2007,2014,1,1103,18,554.0,524.0,2,4,3.0,5.0,10.0,2.0,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4,9.0,8.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
3310,131858,1992,2014,1,644,18,142.0,79.0,1,1,3.0,4.0,8.0,5.0,1,1.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,3,9.0,14.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
3311,106194,1992,2014,1,640,12,200.0,0.0,1,2,3.0,5.0,10.0,7.0,1,1.0,1.0,5.0,1.0,4.0,3.0,5.0,5.0,3,16.0,17.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
3312,252212,2008,2014,1,914,23,197.0,475.0,1,4,6.0,6.0,14.0,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3313,111061,1992,2014,1,576,9,200.0,0.0,1,2,3.0,5.0,10.0,7.0,1,1.0,1.0,5.0,1.0,4.0,3.0,5.0,5.0,3,16.0,17.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
3314,236283,1993,2014,1,1451,16,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
3315,199115,2005,2014,1,743,10,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
3316,276991,2007,2014,1,1394,11,554.0,524.0,2,4,3.0,5.0,10.0,2.0,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4,9.0,8.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
3317,285398,1993,2014,1,2337,20,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
3318,162389,2005,2014,1,572,9,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
